Okoč,Dunajská Streda,Trnavský,"3,786"
Okoličná na Ostrove,Komárno,Nitriansky,"1,459"
Okrúhle,Svidník,Prešovský,634
Okružná,Prešov,Prešovský,458
Olcnava,Spišská Nová Ves,Košický,973
Oľdza,Dunajská Streda,Trnavský,316
Olejníkov,Sabinov,Prešovský,384
Olešná,Čadca,Žilinský,"2,011"
Oľka,Medzilaborce,Prešovský,351
Olováry,Veľký Krtíš,Banskobystrický,323
Oľšavce,Bardejov,Prešovský,157
Oľšavica,Levoča,Prešovský,302
Oľšavka / okres Spisska nova ves,Spišská Nová Ves,Košický,192
Oľšavka / okres Stropkov,Stropkov,Prešovský,233
Olšinkov,Stropkov,Prešovský,29
Oľšov,Sabinov,Prešovský,408
Olšovany,Košice - okolie,Košický,560
Omastiná,Bánovce nad Bebravou,Trenčiansky,41
Omšenie,Trenčín,Trenčiansky,"1,959"
Ondavka,Bardejov,Prešovský,30
Ondavské Matiašovce,Vranov nad Topľou,Prešovský,806
Ondrašová,Turčianske Teplice,Žilinský,52
Ondrašovce,Prešov,Prešovský,62
Ondrejovce,Levice,Nitriansky,460
Opátka,Košice - okolie,Košický,81
Opatovce,Trenčín,Trenčiansky,399
Opatovce nad Nitrou,Prievidza,Trenčiansky,"1,446"
Opatovská Nová Ves,Veľký Krtíš,Banskobystrický,671
Opava,Veľký Krtíš,Banskobystrický,121
Opiná,Košice - okolie,Košický,183
Opoj,Trnava,Trnavský,837
Oponice,Topoľčany,Nitriansky,915
Oravce,Banská Bystrica,Banskobystrický,191
Orávka,Rimavská Sobota,Banskobystrický,153
Oravská Jasenica,Námestovo,Žilinský,"1,64"
Oravská Lesná,Námestovo,Žilinský,"3,165"
Oravská Polhora,Námestovo,Žilinský,"3,664"
Oravská Poruba,Dolný Kubín,Žilinský,930
Oravské Veselé,Námestovo,Žilinský,"2,778"
Oravský Biely Potok,Tvrdošín,Žilinský,630
Oravský Podzámok,Dolný Kubín,Žilinský,"1,328"
Ordzovany,Levoča,Prešovský,165
Orechová,Sobrance,Košický,257
Orechová Potôň,Dunajská Streda,Trnavský,"1,736"
Oreské / okres Michalovce,Michalovce,Košický,484
Oreské / okres Skalica,Skalica,Trnavský,349
Orešany,Topoľčany,Nitriansky,303
Orlov,Stará Ľubovňa,Prešovský,744
Orovnica,Žarnovica,Banskobystrický,570
Ortuťová,Bardejov,Prešovský,188
Osádka,Dolný Kubín,Žilinský,139
Osadné,Snina,Prešovský,192
Osikov,Bardejov,Prešovský,935
Oslany,Prievidza,Trenčiansky,"2,268"
Osrblie,Brezno,Banskobystrický,388
Ostrá Lúka,Zvolen,Banskobystrický,277
Ostratice,Partizánske,Trenčiansky,822
Ostrov / okres Sobrance,Sobrance,Košický,300
Ostrov / okres Piestany,Piešťany,Trnavský,"1,18"
Ostrovany,Sabinov,Prešovský,"1,684"
Ostrý Grúň,Žarnovica,Banskobystrický,571
Osturňa,Kežmarok,Prešovský,383
Osuské,Senica,Trnavský,613
Oščadnica,Čadca,Žilinský,"5,715"
Otrhánky,Bánovce nad Bebravou,Trenčiansky,431
Otročok,Revúca,Banskobystrický,297
Ovčiarsko,Žilina,Žilinský,511
Ovčie,Prešov,Prešovský,673
Ozdín,Poltár,Banskobystrický,358
Ožďany,Rimavská Sobota,Banskobystrický,"1,565"
Pača,Rožňava,Košický,650
Padáň,Dunajská Streda,Trnavský,871
Padarovce,Rimavská Sobota,Banskobystrický,150
Pakostov,Humenné,Prešovský,481
Palárikovo,Nové Zámky,Nitriansky,"4,41"
Palín,Michalovce,Košický,864
Palota,Medzilaborce,Prešovský,186
Paňa,Nitra,Nitriansky,320
Panické Dravce,Lučenec,Banskobystrický,750
Paňovce,Košice - okolie,Košický,571
Papín,Humenné,Prešovský,"1,053"
Papradno,Považská Bystrica,Trenčiansky,"2,549"
Parchovany,Trebišov,Košický,"1,939"
Parihuzovce,Snina,Prešovský,25
Párnica,Dolný Kubín,Žilinský,740
Partizánska Ľupča,Liptovský Mikuláš,Žilinský,"1,234"
Partizánske,Partizánske,Trenčiansky,"24,34"
Pastovce,Levice,Nitriansky,561
Pastuchov,Hlohovec,Trnavský,1
Pašková,Rožňava,Košický,278
Paština Závada,Žilina,Žilinský,259
Pata,Galanta,Trnavský,"3,11"
Pataš,Dunajská Streda,Trnavský,863
Patince,Komárno,Nitriansky,450
Pavčina Lehota,Liptovský Mikuláš,Žilinský,341
Pavľany,Levoča,Prešovský,80
Pavlice,Trnava,Trnavský,513
Pavlová,Nové Zámky,Nitriansky,264
Pavlova Ves,Liptovský Mikuláš,Žilinský,256
Pavlovce / okres Rimavska sobota,Rimavská Sobota,Banskobystrický,344
Pavlovce / okres Vranov nad Toplou,Vranov nad Topľou,Prešovský,740
Pavlovce nad Uhom,Michalovce,Košický,"4,45"
Pažiť,Partizánske,Trenčiansky,413
Pčoliné,Snina,Prešovský,580
Pečeňady,Piešťany,Trnavský,515
Pečeňany,Bánovce nad Bebravou,Trenčiansky,454
Pečenice,Levice,Nitriansky,128
Pečovská Nová Ves,Sabinov,Prešovský,"2,324"
Péder,Košice - okolie,Košický,400
Perín - Chym,Košice - okolie,Košický,"1,47"
Pernek,Malacky,Bratislavský,824
Petkovce,Vranov nad Topľou,Prešovský,146
Petrikovce,Michalovce,Košický,205
Petrová,Bardejov,Prešovský,690
Petrova Lehota,Trenčín,Trenčiansky,172
Petrova Ves,Skalica,Trnavský,"1,066"
Petrovany,Prešov,Prešovský,"1,805"
Petrovce / okres Rimavska Sobota,Rimavská Sobota,Banskobystrický,235
Petrovce / okres Sobrance,Sobrance,Košický,234
Petrovce / okres Vranov nad Toplou,Vranov nad Topľou,Prešovský,437
Petrovce nad Laborcom,Michalovce,Košický,933
Petrovice,Bytča,Žilinský,"1,501"
Petrovo,Rožňava,Košický,105
Pezinok,Pezinok,Bratislavský,"21,656"
Pichne,Snina,Prešovský,552
Piešťany,Piešťany,Trnavský,"29,587"
Píla / okres Zarnovica,Žarnovica,Banskobystrický,149
Píla / okres Lucenec,Lučenec,Banskobystrický,280
Píla / okres Pezinok,Pezinok,Bratislavský,285
Pinciná,Lučenec,Banskobystrický,247
Pinkovce,Sobrance,Košický,188
Piskorovce,Vranov nad Topľou,Prešovský,152
Pitelová,Žiar nad Hronom,Banskobystrický,652
Plášťovce,Levice,Nitriansky,"1,7"
Plavé Vozokany,Levice,Nitriansky,862
Plavecké Podhradie,Malacky,Bratislavský,735
Plavecký Mikuláš,Malacky,Bratislavský,714
Plavecký Peter,Senica,Trnavský,642
Plavecký Štvrtok,Malacky,Bratislavský,"2,362"
Plaveč,Stará Ľubovňa,Prešovský,"1,865"
Plavnica,Stará Ľubovňa,Prešovský,"1,527"
Plechotice,Trebišov,Košický,760
Pleš,Lučenec,Banskobystrický,231
Plešivec,Rožňava,Košický,"2,453"
Plevník- Drienové,Považská Bystrica,Trenčiansky,"1,623"
Pliešovce,Zvolen,Banskobystrický,"2,269"
Ploské / okres Revuca,Revúca,Banskobystrický,83
Ploské / okres Kosice okolie,Košice - okolie,Košický,810
Pobedim,Nové Mesto nad Váhom,Trenčiansky,"1,217"
Počarová,Považská Bystrica,Trenčiansky,143
Počúvadlo,Banská Štiavnica,Banskobystrický,120
Pochabany,Bánovce nad Bebravou,Trenčiansky,253
Podbiel,Tvrdošín,Žilinský,"1,264"
Podbranč,Senica,Trnavský,620
Podbrezová,Brezno,Banskobystrický,"4,135"
Podhájska,Nové Zámky,Nitriansky,"1,118"
Podhorany / okres Nitra,Nitra,Nitriansky,"1,092"
Podhorany / okres Kezmarok,Kežmarok,Prešovský,"1,673"
Podhorany / okres Presov,Prešov,Prešovský,695
Podhorie / okres Banska Stiavnica,Banská Štiavnica,Banskobystrický,374
Podhorie,Žilina,Žilinský,781
Podhoroď,Sobrance,Košický,400
Podhradie / okres Topolcany,Topoľčany,Nitriansky,300
Podhradie / okres Prievidza,Prievidza,Trenčiansky,318
Podhradie / okres Martin,Martin,Žilinský,678
Podhradík,Prešov,Prešovský,356
Podkonice,Banská Bystrica,Banskobystrický,853
Podkriváň,Detva,Banskobystrický,605
Podkylava,Myjava,Trenčiansky,243
Podlužany / okres Levice,Levice,Nitriansky,744
Podlužany / okres Banovce nad Bebravou,Bánovce nad Bebravou,Trenčiansky,794
Podolie,Nové Mesto nad Váhom,Trenčiansky,"2,033"
Podolínec,Stará Ľubovňa,Prešovský,"3,217"
Podrečany,Lučenec,Banskobystrický,586
Podskalie,Považská Bystrica,Trenčiansky,131
Podtureň,Liptovský Mikuláš,Žilinský,662
Podvysoká,Čadca,Žilinský,"1,218"
Podzámčok,Zvolen,Banskobystrický,371
Pohorelá,Brezno,Banskobystrický,"2,454"
Pohranice,Nitra,Nitriansky,"1,065"
Pohronská Polhora,Brezno,Banskobystrický,"1,651"
Pohronský Bukovec,Banská Bystrica,Banskobystrický,88
Pohronský Ruskov,Levice,Nitriansky,"1,32"
Pokryváč,Dolný Kubín,Žilinský,185
Poľanovce,Levoča,Prešovský,174
Poľany,Trebišov,Košický,526
Poliakovce,Bardejov,Prešovský,367
Polianka,Myjava,Trenčiansky,369
Polichno,Lučenec,Banskobystrický,146
Polina,Revúca,Banskobystrický,135
Poľný Kesov,Nitra,Nitriansky,619
Poloma,Sabinov,Prešovský,966
Polomka,Brezno,Banskobystrický,"3,12"
Poltár,Poltár,Banskobystrický,"5,836"
Poluvsie,Prievidza,Trenčiansky,568
Pongrácovce,Levoča,Prešovský,106
Poniky,Banská Bystrica,Banskobystrický,"1,55"
Poprad,Poprad,Prešovský,"55,042"
Poproč / okres Rimavska Sobota,Rimavská Sobota,Banskobystrický,18
Poproč / okres Kosice okolie,Košice - okolie,Košický,"2,811"
Popudinské Močidlany,Rimavská Sobota,Banskobystrický,940
Poráč,Spišská Nová Ves,Košický,"1,038"
Poriadie,Myjava,Trenčiansky,684
Porostov,Sobrance,Košický,233
Poruba,Prievidza,Trenčiansky,"1,28"
Poruba pod Vihorlatom,Michalovce,Košický,613
Porúbka / okres Sobrance,Sobrance,Košický,464
Porúbka / okres Bardejov,Bardejov,Prešovský,233
Porúbka / okres Humenne,Humenné,Prešovský,283
Porúbka / okres Zilina,Žilina,Žilinský,447
Poša,Vranov nad Topľou,Prešovský,851
Potok / okres Rimavska Sobota,Rimavská Sobota,Banskobystrický,42
Potok / okres Ruzomverok,Ružomberok,Žilinský,114
Potoky,Stropkov,Prešovský,89
Potôčky,Stropkov,Prešovský,67
Potônske Lúky,Dunajská Streda,Trnavský,263
Potvorice,Nové Mesto nad Váhom,Trenčiansky,579
Považany,Nové Mesto nad Váhom,Trenčiansky,"1,315"
Považská Bystrica,Považská Bystrica,Trenčiansky,"41,989"
Povina,Kysucké nové Mesto,Žilinský,"1,121"
Povoda,Dunajská Streda,Trnavský,868
Povrazník,Banská Bystrica,Banskobystrický,146
Pozba,Nové Zámky,Nitriansky,544
Pozdišovce,Michalovce,Košický,"1,21"
Pôtor,Veľký Krtíš,Banskobystrický,853
Praha,Lučenec,Banskobystrický,96
Prakovce,Gelnica,Košický,"3,42"
Prašice,Topoľčany,Nitriansky,"2,092"
Prašník,Piešťany,Trnavský,833
Pravenec,Prievidza,Trenčiansky,"1,206"
Pravica,Veľký Krtíš,Banskobystrický,92
Pravotice,Bánovce nad Bebravou,Trenčiansky,275
Práznovce,Topoľčany,Nitriansky,957
Prečín,Považská Bystrica,Trenčiansky,"1,409"
Predajná,Brezno,Banskobystrický,"1,368"
Predmier,Bytča,Žilinský,"1,376"
Prenčov,Banská Štiavnica,Banskobystrický,624
Preseľany,Topoľčany,Nitriansky,"1,479"
Prestavlky,Žiar nad Hronom,Banskobystrický,668
Prešov,Prešov,Prešovský,"91,65"
Príbelce,Veľký Krtíš,Banskobystrický,569
Pribeník,Trebišov,Košický,958
Pribeta,Komárno,Nitriansky,"3,025"
Pribiš,Dolný Kubín,Žilinský,467
Príbovce,Martin,Žilinský,"1,041"
Pribylina,Liptovský Mikuláš,Žilinský,"1,387"
Priechod,Banská Bystrica,Banskobystrický,932
Priekopa,Sobrance,Košický,293
Priepasné,Myjava,Trenčiansky,345
Prietrž,Senica,Trnavský,733
Prietržka,Skalica,Trnavský,488
Prievaly,Senica,Trnavský,930
Prievidza,Prievidza,Trenčiansky,"50,919"
Prihradzany,Revúca,Banskobystrický,75
Príkra,Svidník,Prešovský,12
Príslop,Snina,Prešovský,61
Prituľany,Humenné,Prešovský,58
Proč,Prešov,Prešovský,440
Prochot,Žiar nad Hronom,Banskobystrický,596
Prosačov,Vranov nad Topľou,Prešovský,206
Prosiek,Liptovský Mikuláš,Žilinský,169
Prša,Lučenec,Banskobystrický,177
Pruské,Ilava,Trenčiansky,"2,091"
Prusy,Bánovce nad Bebravou,Trenčiansky,559
Pružina,Považská Bystrica,Trenčiansky,"1,934"
Pstriná,Svidník,Prešovský,51
Ptičie,Humenné,Prešovský,629
Ptrukša,Michalovce,Košický,532
Pucov,Dolný Kubín,Žilinský,739
Púchov,Púchov,Trenčiansky,"18,617"
Pukanec,Levice,Nitriansky,"2,155"
Pusté Čemerné,Michalovce,Košický,373
Pusté Pole,Stará Ľubovňa,Prešovský,229
Pusté Sady,Galanta,Trnavský,602
Pusté Úľany,Galanta,Trnavský,"1,658"
Pušovce,Prešov,Prešovský,545
Rabča,Námestovo,Žilinský,"4,437"
Rabčice,Námestovo,Žilinský,"1,93"
Rad,Trebišov,Košický,582
Radatice,Prešov,Prešovský,748
Radava,Nové Zámky,Nitriansky,808
Radimov,Skalica,Trnavský,585
Radnovce,Rimavská Sobota,Banskobystrický,728
Radobica,Prievidza,Trenčiansky,570
Radoľa,Kysucké nové Mesto,Žilinský,"1,391"
Radoma,Svidník,Prešovský,427
Radošina,Topoľčany,Nitriansky,"1,975"
Radošovce / okres Skalica,Skalica,Trnavský,"1,834"
Radošovce / okres Trnava,Trnava,Trnavský,404
Radôstka,Čadca,Žilinský,872
Radvaň nad Dunajom,Komárno,Nitriansky,750
Radvaň nad Laborcom,Medzilaborce,Prešovský,581
Radvanovce,Vranov nad Topľou,Prešovský,206
Radzovce,Lučenec,Banskobystrický,"1,584"
Rafajovce,Vranov nad Topľou,Prešovský,175
Rajčany,Topoľčany,Nitriansky,587
Rajec,Žilina,Žilinský,"6,101"
Rajecká Lesná,Žilina,Žilinský,"1,272"
Rajecké Teplice,Žilina,Žilinský,"2,95"
Rákoš / okres revuca,Revúca,Banskobystrický,434
Rákoš,Revúca,Banskobystrický,338
Raková,Čadca,Žilinský,"5,156"
Rakovčík,Svidník,Prešovský,155
Rakovec nad Ondavou,Michalovce,Košický,"1,119"
Rakovice,Piešťany,Trnavský,519
Rakovnica,Rožňava,Košický,590
Rakovo,Martin,Žilinský,325
Rakša,Turčianske Teplice,Žilinský,221
Rakúsy,Kežmarok,Prešovský,"2,267"
Rakytník,Rimavská Sobota,Banskobystrický,260
Rankovce,Košice - okolie,Košický,626
Rapovce,Lučenec,Banskobystrický,979
Raslavice,Bardejov,Prešovský,"2,625"
Rastislavice,Nové Zámky,Nitriansky,913
Rašice,Revúca,Banskobystrický,136
Ratka,Lučenec,Banskobystrický,321
Ratková,Revúca,Banskobystrický,582
Ratkovce,Hlohovec,Trnavský,297
Ratkovo,Martin,Žilinský,178
Ratkovská Lehota,Rimavská Sobota,Banskobystrický,51
Ratkovská Suchá,Rimavská Sobota,Banskobystrický,62
Ratkovské Bystré,Revúca,Banskobystrický,387
Ratnovce,Piešťany,Trnavský,966
Ratvaj,Sabinov,Prešovský,137
Ráztočno,Prievidza,Trenčiansky,"1,235"
Ráztoka,Brezno,Banskobystrický,293
Ražňany,Sabinov,Prešovský,"1,438"
Reca,Senec,Bratislavský,"1,291"
Regetovka,Bardejov,Prešovský,24
Rejdová,Rožňava,Košický,740
Reľov,Kežmarok,Prešovský,344
Remeniny,Vranov nad Topľou,Prešovský,298
Remetské Hámre,Sobrance,Košický,668
Renčišov,Sabinov,Prešovský,181
Repejov,Medzilaborce,Prešovský,145
Repište,Žiar nad Hronom,Banskobystrický,299
Rešica,Košice - okolie,Košický,363
Rešov,Bardejov,Prešovský,348
Revúca,Revúca,Banskobystrický,"12,975"
Revúcka Lehota,Revúca,Banskobystrický,315
Richnava,Gelnica,Košický,"2,055"
Richvald,Bardejov,Prešovský,970
Riečka / okres BB,Banská Bystrica,Banskobystrický,656
Riečka / okres Rimavska sobota,Rimavská Sobota,Banskobystrický,230
Rimavská Baňa,Rimavská Sobota,Banskobystrický,489
Rimavská Seč,Rimavská Sobota,Banskobystrický,"1,906"
Rimavská Sobota,Rimavská Sobota,Banskobystrický,"24,309"
Rimavské Brezovo,Rimavská Sobota,Banskobystrický,538
Rimavské Janovce,Rimavská Sobota,Banskobystrický,"1,261"
Rimavské Zalužany,Rimavská Sobota,Banskobystrický,326
Rišňovce,Nitra,Nitriansky,"2,034"
Rochovce,Rožňava,Košický,319
Rohov,Senica,Trnavský,380
Rohovce,Dunajská Streda,Trnavský,"1,104"
Rohožník / okres Malacky,Malacky,Bratislavský,"3,534"
Rohožník / okres Humenne,Humenné,Prešovský,25
Rokycany,Prešov,Prešovský,833
Rokytov,Bardejov,Prešovský,534
Rokytov pri Humennom,Humenné,Prešovský,291
Rokytovce,Medzilaborce,Prešovský,182
Rosina,Žilina,Žilinský,"2,925"
Roškovce,Medzilaborce,Prešovský,200
Roštár,Rožňava,Košický,530
Rovensko,Senica,Trnavský,393
Rovinka,Senec,Bratislavský,"1,631"
Rovňany,Poltár,Banskobystrický,247
Rovné / okres Rimavska sobota,Rimavská Sobota,Banskobystrický,147
Rovné / okres Humenne,Humenné,Prešovský,463
Rovné / okres Svidnik,Svidník,Prešovský,509
Rozhanovce,Košice - okolie,Košický,"2,178"
Rozložná,Rožňava,Košický,196
Roztoky,Svidník,Prešovský,328
Rožkovany,Sabinov,Prešovský,"1,295"
Rožňava,Rožňava,Košický,"19,137"
Rožňavské Bystré,Rožňava,Košický,573
Rúbaň,Nové Zámky,Nitriansky,925
Rudina,Kysucké nové Mesto,Žilinský,"1,686"
Rudinka,Kysucké nové Mesto,Žilinský,384
Rudinská,Kysucké nové Mesto,Žilinský,982
Rudlov,Vranov nad Topľou,Prešovský,659
Rudná,Rožňava,Košický,750
Rudňany,Spišská Nová Ves,Košický,"3,635"
Rudnianská Lehota,Prievidza,Trenčiansky,720
Rudník / okres Kosice okolie,Košice - okolie,Košický,618
Rudník / okres Myjava,Myjava,Trenčiansky,748
Rudno,Turčianske Teplice,Žilinský,224
Rudno nad Hronom,Žarnovica,Banskobystrický,514
Rumanová,Nitra,Nitriansky,762
Rumince,Rimavská Sobota,Banskobystrický,397
Runina,Snina,Prešovský,63
Ruská,Michalovce,Košický,584
Ruská Bystrá,Sobrance,Košický,133
Ruská Kajňa,Humenné,Prešovský,121
Ruská Nová Ves,Prešov,Prešovský,"1,027"
Ruská Poruba,Humenné,Prešovský,277
Ruská Voľa,Vranov nad Topľou,Prešovský,75
Ruská Voľa nad Popradom,Stará Ľubovňa,Prešovský,105
Ruská Volová,Snina,Prešovský,120
Ruskov,Košice - okolie,Košický,"1,3"
Ruskovce / okres Sobrance,Sobrance,Košický,245
Ruskovce / okres Banovce nad Bebravou,Sobrance,Košický,545
Ruský Hrabovec,Sobrance,Košický,385
Ruský Potok,Snina,Prešovský,141
Ružiná,Lučenec,Banskobystrický,865
Ružindol,Trnava,Trnavský,"1,396"
Ružomberok,Ružomberok,Žilinský,"29,793"
Rybany,Bánovce nad Bebravou,Trenčiansky,"1,496"
Rybky,Senica,Trnavský,454
Rybník / okres Revuca,Revúca,Banskobystrický,163
Rybník / okres Levice,Levice,Nitriansky,"1,4"
Rykynčice,Krupina,Banskobystrický,331
Sabinov,Sabinov,Prešovský,"12,424"
Sačurov,Vranov nad Topľou,Prešovský,"2,082"
Sádočné,Považská Bystrica,Trenčiansky,164
Sady nad Torysou,Košice - okolie,Košický,"1,746"
Salka,Nové Zámky,Nitriansky,"1,076"
Santovka,Levice,Nitriansky,864
Sap,Dunajská Streda,Trnavský,546
Sása / okres Revuca,Revúca,Banskobystrický,145
Sása / okres Zvolen,Zvolen,Banskobystrický,983
Sasinkovo,Hlohovec,Trnavský,880
Sazdice,Levice,Nitriansky,422
Sebechleby,Krupina,Banskobystrický,"1,219"
Sebedín - Bečov,Banská Bystrica,Banskobystrický,392
Sebedražie,Prievidza,Trenčiansky,"1,719"
Seč,Prievidza,Trenčiansky,401
Sečianky,Veľký Krtíš,Banskobystrický,400
Sečovce,Trebišov,Košický,"7,819"
Sečovská Polianka,Vranov nad Topľou,Prešovský,"2,744"
Sedliacka Dubová,Dolný Kubín,Žilinský,506
Sedlice,Prešov,Prešovský,"1,036"
Sedliská,Vranov nad Topľou,Prešovský,"1,292"
Sedmerovec,Ilava,Trenčiansky,425
Sejkov,Sobrance,Košický,206
Sekule,Senica,Trnavský,"1,661"
Seľany,Veľký Krtíš,Banskobystrický,216
Selce / okres BB,Banská Bystrica,Banskobystrický,"2,107"
Selce / okres Krupina,Poltár,Banskobystrický,109
Selce,Poltár,Banskobystrický,104
Selec,Trenčín,Trenčiansky,958
Selice,Šaľa,Nitriansky,"2,955"
Semerovo,Nové Zámky,Nitriansky,"1,415"
Seňa,Košice - okolie,Košický,"2,122"
Senec,Senec,Bratislavský,"15,75"
Seniakovce,Prešov,Prešovský,122
Senica,Senica,Trnavský,"20,723"
Senné / okres Velky krtis,Veľký Krtíš,Banskobystrický,216
Senné / okres Michalovce,Michalovce,Košický,756
Senohrad,Krupina,Banskobystrický,762
Sereď,Galanta,Trnavský,"17,045"
Sielnica,Zvolen,Banskobystrický,"1,265"
Sihelné,Námestovo,Žilinský,"2,026"
Sihla,Brezno,Banskobystrický,202
Sikenica,Levice,Nitriansky,651
Sikenička,Nové Zámky,Nitriansky,467
Siladice,Hlohovec,Trnavský,668
Silica,Rožňava,Košický,598
Silická Brezová,Rožňava,Košický,193
Silická Jablonica,Rožňava,Košický,233
Sirk,Revúca,Banskobystrický,"1,095"
Sirník,Trebišov,Košický,604
Skačany,Partizánske,Trenčiansky,"1,286"
Skalica,Skalica,Trnavský,"14,948"
Skalité,Čadca,Žilinský,"5,156"
Skalka nad Váhom,Trenčín,Trenčiansky,"1,117"
Skároš,Košice - okolie,Košický,"1,09"
Skerešovo,Revúca,Banskobystrický,218
Sklabiná / okres Velky Krtis,Veľký Krtíš,Banskobystrický,860
Sklabiňa,Martin,Žilinský,615
Sklabinský Podzámok,Martin,Žilinský,166
Sklené,Turčianske Teplice,Žilinský,787
Sklené Teplice,Žiar nad Hronom,Banskobystrický,424
Skrabské,Vranov nad Topľou,Prešovský,746
Skýcov,Zlaté Moravce,Nitriansky,"1,047"
Sládkovičovo,Galanta,Trnavský,"5,741"
Slančík,Košice - okolie,Košický,222
Slanec,Košice - okolie,Košický,"1,319"
Slanská Huta,Košice - okolie,Košický,213
Slanské Nové Mesto,Košice - okolie,Košický,482
Slaská,Žiar nad Hronom,Banskobystrický,470
Slatina,Levice,Nitriansky,350
Slatina nad Bebravou,Bánovce nad Bebravou,Trenčiansky,483
Slatinka nad Bebravou,Bánovce nad Bebravou,Trenčiansky,203
Slatinské Lazy,Detva,Banskobystrický,467
Slatvina,Spišská Nová Ves,Košický,297
Slavec,Rožňava,Košický,478
Slavkovce,Michalovce,Košický,651
Slávnica,Ilava,Trenčiansky,828
Slavoška,Rožňava,Košický,122
Slavošovce,Rožňava,Košický,"1,812"
Sľažany,Zlaté Moravce,Nitriansky,"1,7"
Slepčany,Zlaté Moravce,Nitriansky,856
Sliač,Zvolen,Banskobystrický,"4,845"
Sliepkovce,Michalovce,Košický,700
Slivník,Trebišov,Košický,868
Slizké,Rimavská Sobota,Banskobystrický,144
Slopná,Považská Bystrica,Trenčiansky,485
Slovany,Martin,Žilinský,424
Slovenská Kajňa,Vranov nad Topľou,Prešovský,830
Slovenská Ľupča,Banská Bystrica,Banskobystrický,"3,163"
Slovenská Nová Ves,Trnava,Trnavský,427
Slovenská Ves,Kežmarok,Prešovský,"1,814"
Slovenská Volová,Humenné,Prešovský,489
Slovenské Ďarmoty,Veľký Krtíš,Banskobystrický,545
Slovenské Kľačany,Veľký Krtíš,Banskobystrický,166
Slovenské Krivé,Humenné,Prešovský,141
Slovenské Nové Mesto,Trebišov,Košický,"1,073"
Slovenské Pravno,Turčianske Teplice,Žilinský,953
Slovenský Grob,Pezinok,Bratislavský,"1,994"
Slovinky,Spišská Nová Ves,Košický,"1,879"
Smilno,Bardejov,Prešovský,726
Smižany,Spišská Nová Ves,Košický,"8,333"
Smolenice,Trnava,Trnavský,"3,287"
Smolinské,Senica,Trnavský,965
Smolnícka Huta,Gelnica,Košický,481
Smolník,Gelnica,Košický,"1,278"
Smrdáky,Senica,Trnavský,710
Smrečany,Liptovský Mikuláš,Žilinský,615
Snakov,Bardejov,Prešovský,662
Snežnica,Kysucké nové Mesto,Žilinský,"1,013"
Snina,Snina,Prešovský,"21,247"
Soblahov,Trenčín,Trenčiansky,"1,95"
Soboš,Svidník,Prešovský,139
Sobotište,Senica,Trnavský,"1,493"
Sobrance,Sobrance,Košický,"6,296"
Socovce,Martin,Žilinský,235
Sokoľ,Košice - okolie,Košický,966
Sokoľany,Košice - okolie,Košický,"1,118"
Sokolce,Komárno,Nitriansky,"1,279"
Sokolovce,Piešťany,Trnavský,"1,208"
Soľ,Vranov nad Topľou,Prešovský,"2,327"
Solčany,Topoľčany,Nitriansky,"2,51"
Solčianky,Topoľčany,Nitriansky,265
Soľnička,Trebišov,Košický,250
Soľník,Stropkov,Prešovský,40
Sološnica,Malacky,Bratislavský,"1,544"
Somotor,Trebišov,Košický,"1,671"
Sopkovce,Humenné,Prešovský,123
Spišská Belá,Kežmarok,Prešovský,"6,26"
Spišská Nová Ves,Spišská Nová Ves,Košický,"38,357"
Spišská Stará Ves,Kežmarok,Prešovský,"2,333"
Spišská Teplica,Poprad,Prešovský,"1,962"
Spišské Bystré,Poprad,Prešovský,"2,362"
Spišské Hanušovce,Kežmarok,Prešovský,664
Spišské Podhradie,Levoča,Prešovský,"3,852"
Spišské Tomášovce,Spišská Nová Ves,Košický,"1,615"
Spišské Vlachy,Spišská Nová Ves,Košický,"3,635"
Spišský Hrhov,Levoča,Prešovský,"1,178"
Spišský Hrušov,Spišská Nová Ves,Košický,"1,251"
Spišský Štiavnik,Poprad,Prešovský,"2,229"
Spišský Štvrtok,Levoča,Prešovský,"2,339"
Stakčín,Snina,Prešovský,"2,397"
Stakčínska Roztoka,Snina,Prešovský,329
Stanča,Trebišov,Košický,429
Stankovany,Ružomberok,Žilinský,"1,225"
Stankovce,Trebišov,Košický,187
Stará Bašta,Rimavská Sobota,Banskobystrický,341
Stará Bystrica,Čadca,Žilinský,"2,67"
Stará Halič,Lučenec,Banskobystrický,669
Stará Huta,Detva,Banskobystrický,346
Stará Kremnička,Žiar nad Hronom,Banskobystrický,"1,095"
Stará Lehota,Nové Mesto nad Váhom,Trenčiansky,261
Stará Lesná,Kežmarok,Prešovský,959
Stará Ľubovňa,Stará Ľubovňa,Prešovský,"16,422"
Stará Myjava,Myjava,Trenčiansky,738
Stará Turá,Nové Mesto nad Váhom,Trenčiansky,"9,941"
Stará Voda,Gelnica,Košický,233
Staré,Michalovce,Košický,805
Staré Hory,Banská Bystrica,Banskobystrický,527
Starina,Stará Ľubovňa,Prešovský,61
Starý Hrádok,Levice,Nitriansky,172
Starý Tekov,Levice,Nitriansky,"1,472"
Staškov,Čadca,Žilinský,"2,744"
Staškovce,Stropkov,Prešovský,267
Stebnícka Huta,Bardejov,Prešovský,251
Stebník,Bardejov,Prešovský,324
Stožok,Detva,Banskobystrický,780
Stráňany,Stará Ľubovňa,Prešovský,193
Stráňavy,Žilina,Žilinský,"1,822"
